T_PLU_Trans_No	T_PLU_Trans_Size	T_PLU_Trans_PLUNo	T_PLU_Trans_UP	T_PLU_Trans_WT	T_PLU_Trans_QTY	T_PLU_Trans_TP	T_PLU_Trans_Date	T_PLU_Trans_Time	Traceability_Code	T_PLU_Trans_Reserve	Scale_No	Before_Price	After_Price	Item_Code	Item_Name
7806	106	74	12300.	490.	1	6027.	311014	1631	0000000000	0000000000	51	12300.	12300.	28000740000001	080C544F43494E4F204341524E45000000000000000000000000000000000000000000000000000000000000000000000000
7807	106	86	5400.	525.	1	2835.	311014	1634	0000000000	0000000000	51	5400.	5400.	28000860000001	070E5045524E494C205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
7808	106	74	12300.	745.	1	9164.	311014	1646	0000000000	0000000000	51	12300.	12300.	28000740000001	080C544F43494E4F204341524E45000000000000000000000000000000000000000000000000000000000000000000000000
7809	106	71	12200.	750.	1	9150.	311014	1648	0000000000	0000000000	51	12200.	12200.	28000710000001	080F504945524E4120444520434552444F000000000000000000000000000000000000000000000000000000000000000000
7810	106	4	13900.	975.	1	13553.	311014	1652	0000000000	0000000000	51	13900.	13900.	28000040000001	08055441424C4100000000000000000000000000000000000000000000000000000000000000000000000000000000000000
7811	106	87	8800.	920.	1	8096.	311014	1654	0000000000	0000000000	51	8800.	8800.	28000870000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
7812	106	78	4700.	475.	1	2233.	311014	1655	0000000000	0000000000	51	4700.	4700.	28000780000001	080D50455A554E41204652494A4F4C0000000000000000000000000000000000000000000000000000000000000000000000
7813	106	86	5400.	885.	1	4779.	311014	1716	0000000000	0000000000	51	5400.	5400.	28000860000001	070E5045524E494C205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
7814	106	70	12600.	475.	1	5985.	311014	1724	0000000000	0000000000	51	12600.	12600.	28000700000001	08054341D14F4E00000000000000000000000000000000000000000000000000000000000000000000000000000000000000
7815	106	88	6500.	485.	1	3153.	311014	1726	0000000000	0000000000	51	6500.	6500.	28000880000001	0804414C41530000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
7816	106	48	10000.	405.	1	4050.	311014	1736	0000000000	0000000000	51	10000.	10000.	28000480000001	070F43484F52495A4F5320444520524553000000000000000000000000000000000000000000000000000000000000000000
7817	106	11	11200.	1045.	1	11704.	311014	1746	0000000000	0000000000	51	11200.	11200.	28000110000001	0810434153434152412044452046524549520000000000000000000000000000000000000000000000000000000000000000
7818	106	71	12200.	1000.	1	12200.	311014	1747	0000000000	0000000000	51	12200.	12200.	28000710000001	080F504945524E4120444520434552444F000000000000000000000000000000000000000000000000000000000000000000
7819	106	74	12300.	530.	1	6519.	311014	1750	0000000000	0000000000	51	12300.	12300.	28000740000001	080C544F43494E4F204341524E45000000000000000000000000000000000000000000000000000000000000000000000000
7820	106	3	17500.	530.	1	9275.	311014	1756	0000000000	0000000000	51	17500.	17500.	28000030000001	080D50554E544120444520414E43410000000000000000000000000000000000000000000000000000000000000000000000
7821	106	29	7700.	560.	1	4312.	311014	1757	0000000000	0000000000	51	7700.	7700.	28000290000001	080648494741444F000000000000000000000000000000000000000000000000000000000000000000000000000000000000
7822	106	71	12200.	445.	1	5429.	311014	1831	0000000000	0000000000	51	12200.	12200.	28000710000001	080F504945524E4120444520434552444F000000000000000000000000000000000000000000000000000000000000000000
7823	106	2	21200.	210.	1	4452.	311014	1832	0000000000	0000000000	51	21200.	21200.	28000020000001	080E534F4C4F4D4F205245444F4E444F00000000000000000000000000000000000000000000000000000000000000000000
7824	106	86	5400.	2045.	1	11043.	311014	1833	0000000000	0000000000	51	5400.	5400.	28000860000001	070E5045524E494C205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
7825	106	88	6500.	480.	1	3120.	311014	1834	0000000000	0000000000	51	6500.	6500.	28000880000001	0804414C41530000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
7826	106	2	21200.	320.	1	6784.	311014	1836	0000000000	0000000000	51	21200.	21200.	28000020000001	080E534F4C4F4D4F205245444F4E444F00000000000000000000000000000000000000000000000000000000000000000000
7827	106	89	6500.	590.	1	3835.	311014	1838	0000000000	0000000000	51	6500.	6500.	28000890000001	070C414C4153205155414C495459000000000000000000000000000000000000000000000000000000000000000000000000
7828	106	71	12200.	1025.	1	12505.	311014	1841	0000000000	0000000000	51	12200.	12200.	28000710000001	080F504945524E4120444520434552444F000000000000000000000000000000000000000000000000000000000000000000
7829	106	74	12300.	525.	1	6458.	311014	1845	0000000000	0000000000	51	12300.	12300.	28000740000001	080C544F43494E4F204341524E45000000000000000000000000000000000000000000000000000000000000000000000000
7830	106	74	12300.	1000.	1	12300.	311014	1848	0000000000	0000000000	51	12300.	12300.	28000740000001	080C544F43494E4F204341524E45000000000000000000000000000000000000000000000000000000000000000000000000
7831	106	74	12300.	920.	1	11316.	311014	1851	0000000000	0000000000	51	12300.	12300.	28000740000001	080C544F43494E4F204341524E45000000000000000000000000000000000000000000000000000000000000000000000000
7832	106	71	12200.	1515.	1	18483.	311014	1859	0000000000	0000000000	51	12200.	12200.	28000710000001	080F504945524E4120444520434552444F000000000000000000000000000000000000000000000000000000000000000000
7833	106	29	7700.	515.	1	3966.	311014	1901	0000000000	0000000000	51	7700.	7700.	28000290000001	080648494741444F000000000000000000000000000000000000000000000000000000000000000000000000000000000000
7834	106	48	10000.	400.	1	4000.	311014	1902	0000000000	0000000000	51	10000.	10000.	28000480000001	070F43484F52495A4F5320444520524553000000000000000000000000000000000000000000000000000000000000000000
7835	106	87	8800.	1680.	1	14784.	311014	1909	0000000000	0000000000	51	8800.	8800.	28000870000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
7836	106	71	12200.	535.	1	6527.	311014	1915	0000000000	0000000000	51	12200.	12200.	28000710000001	080F504945524E4120444520434552444F000000000000000000000000000000000000000000000000000000000000000000
7837	106	86	5400.	3205.	1	17307.	311014	1934	0000000000	0000000000	51	5400.	5400.	28000860000001	070E5045524E494C205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
7838	106	87	8800.	785.	1	6908.	311014	1937	0000000000	0000000000	51	8800.	8800.	28000870000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
7839	106	86	5400.	1675.	1	9045.	311014	1946	0000000000	0000000000	51	5400.	5400.	28000860000001	070E5045524E494C205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
7840	106	86	5400.	1115.	1	6021.	311014	1947	0000000000	0000000000	51	5400.	5400.	28000860000001	070E5045524E494C205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
7841	106	86	5400.	480.	1	2592.	011114	0947	0000000000	0000000000	51	5400.	5400.	28000860000001	070E5045524E494C205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
7842	106	89	6500.	935.	1	6078.	011114	0956	0000000000	0000000000	51	6500.	6500.	28000890000001	070C414C4153205155414C495459000000000000000000000000000000000000000000000000000000000000000000000000
7843	106	89	6500.	1190.	1	7735.	011114	0956	0000000000	0000000000	51	6500.	6500.	28000890000001	070C414C4153205155414C495459000000000000000000000000000000000000000000000000000000000000000000000000
7844	106	86	5400.	2695.	1	14553.	011114	1052	0000000000	0000000000	51	5400.	5400.	28000860000001	070E5045524E494C205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
7845	106	86	5400.	935.	1	5049.	011114	1100	0000000000	0000000000	51	5400.	5400.	28000860000001	070E5045524E494C205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
7846	106	87	8800.	760.	1	6688.	011114	1101	0000000000	0000000000	51	8800.	8800.	28000870000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
7847	106	87	8800.	695.	1	6116.	011114	1116	0000000000	0000000000	51	8800.	8800.	28000870000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
7848	106	87	8800.	1040.	1	9152.	011114	1210	0000000000	0000000000	51	8800.	8800.	28000870000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
7849	106	86	5400.	1045.	1	5643.	011114	1319	0000000000	0000000000	51	5400.	5400.	28000860000001	070E5045524E494C205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
7850	106	87	8800.	5165.	1	45452.	011114	1331	0000000000	0000000000	51	8800.	8800.	28000870000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
7851	106	87	8800.	995.	1	8756.	011114	1332	0000000000	0000000000	51	8800.	8800.	28000870000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
7852	106	74	12300.	740.	1	9102.	011114	1336	0000000000	0000000000	51	12300.	12300.	28000740000001	080C544F43494E4F204341524E45000000000000000000000000000000000000000000000000000000000000000000000000
7853	106	87	8800.	885.	1	7788.	011114	1338	0000000000	0000000000	51	8800.	8800.	28000870000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
7854	106	86	5400.	1055.	1	5697.	011114	1338	0000000000	0000000000	51	5400.	5400.	28000860000001	070E5045524E494C205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
7855	106	14	7900.	1060.	1	8374.	011114	1339	0000000000	0000000000	51	7900.	7900.	28000140000001	08074C41474152544F0000000000000000000000000000000000000000000000000000000000000000000000000000000000
7856	106	27	8700.	1120.	1	9744.	011114	1341	0000000000	0000000000	51	8700.	8700.	28000270000001	0805504543484F00000000000000000000000000000000000000000000000000000000000000000000000000000000000000
7857	106	8	13900.	545.	1	7576.	011114	1344	0000000000	0000000000	51	13900.	13900.	28000080000001	0811534F4C4F4D4F2045585452414E4A45524F00000000000000000000000000000000000000000000000000000000000000
7858	106	86	5400.	545.	1	2943.	011114	1344	0000000000	0000000000	51	5400.	5400.	28000860000001	070E5045524E494C205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
7859	106	87	8800.	2545.	1	22396.	011114	1346	0000000000	0000000000	51	8800.	8800.	28000870000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
7860	106	72	11200.	2630.	1	29456.	011114	1348	0000000000	0000000000	51	11200.	11200.	28000720000001	0810504945524E412045434F4E4F4D4943410000000000000000000000000000000000000000000000000000000000000000
7861	106	7	13900.	1440.	1	20016.	011114	1349	0000000000	0000000000	51	13900.	13900.	28000070000001	080F485545564F20444520414C44414E41000000000000000000000000000000000000000000000000000000000000000000
7862	106	89	6500.	1570.	1	10205.	011114	1351	0000000000	0000000000	51	6500.	6500.	28000890000001	070C414C4153205155414C495459000000000000000000000000000000000000000000000000000000000000000000000000
7863	106	87	8800.	870.	1	7656.	011114	1431	0000000000	0000000000	51	8800.	8800.	28000870000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
7864	106	89	6500.	1015.	1	6598.	011114	1453	0000000000	0000000000	51	6500.	6500.	28000890000001	070C414C4153205155414C495459000000000000000000000000000000000000000000000000000000000000000000000000
7865	106	86	5400.	2750.	1	14850.	011114	1522	0000000000	0000000000	51	5400.	5400.	28000860000001	070E5045524E494C205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
7866	106	87	8800.	1675.	1	14740.	011114	1523	0000000000	0000000000	51	8800.	8800.	28000870000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
7867	106	87	8800.	820.	1	7216.	011114	1558	0000000000	0000000000	51	8800.	8800.	28000870000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
7868	106	86	5400.	1810.	1	9774.	011114	1610	0000000000	0000000000	51	5400.	5400.	28000860000001	070E5045524E494C205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
7869	106	87	8800.	1510.	1	13288.	011114	1610	0000000000	0000000000	51	8800.	8800.	28000870000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
7870	106	70	12600.	3030.	1	38178.	011114	1629	0000000000	0000000000	51	12600.	12600.	28000700000001	08054341D14F4E00000000000000000000000000000000000000000000000000000000000000000000000000000000000000
7871	106	89	6500.	620.	1	4030.	011114	1705	0000000000	0000000000	51	6500.	6500.	28000890000001	070C414C4153205155414C495459000000000000000000000000000000000000000000000000000000000000000000000000
7872	106	86	5400.	1005.	1	5427.	011114	1737	0000000000	0000000000	51	5400.	5400.	28000860000001	070E5045524E494C205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
7873	106	86	5400.	1510.	1	8154.	011114	1738	0000000000	0000000000	51	5400.	5400.	28000860000001	070E5045524E494C205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
7874	106	86	5400.	480.	1	2592.	011114	1739	0000000000	0000000000	51	5400.	5400.	28000860000001	070E5045524E494C205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
7875	106	89	6500.	560.	1	3640.	011114	1740	0000000000	0000000000	51	6500.	6500.	28000890000001	070C414C4153205155414C495459000000000000000000000000000000000000000000000000000000000000000000000000
7876	106	87	8800.	820.	1	7216.	011114	1740	0000000000	0000000000	51	8800.	8800.	28000870000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
7877	106	89	6500.	2085.	1	13553.	011114	1741	0000000000	0000000000	51	6500.	6500.	28000890000001	070C414C4153205155414C495459000000000000000000000000000000000000000000000000000000000000000000000000
7878	106	48	10000.	410.	1	4100.	011114	1748	0000000000	0000000000	51	10000.	10000.	28000480000001	070F43484F52495A4F5320444520524553000000000000000000000000000000000000000000000000000000000000000000
7879	106	87	8800.	850.	1	7480.	011114	1753	0000000000	0000000000	51	8800.	8800.	28000870000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
7880	106	89	6500.	640.	1	4160.	011114	1804	0000000000	0000000000	51	6500.	6500.	28000890000001	070C414C4153205155414C495459000000000000000000000000000000000000000000000000000000000000000000000000
7881	106	86	5400.	2585.	1	13959.	011114	1828	0000000000	0000000000	51	5400.	5400.	28000860000001	070E5045524E494C205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
7882	106	87	8800.	920.	1	8096.	011114	1855	0000000000	0000000000	51	8800.	8800.	28000870000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
7883	106	89	6500.	510.	1	3315.	011114	1949	0000000000	0000000000	51	6500.	6500.	28000890000001	070C414C4153205155414C495459000000000000000000000000000000000000000000000000000000000000000000000000
7884	106	87	8800.	785.	1	6908.	011114	1959	0000000000	0000000000	51	8800.	8800.	28000870000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
7885	106	86	5400.	2605.	1	14067.	021114	0847	0000000000	0000000000	51	5400.	5400.	28000860000001	070E5045524E494C205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
7886	106	86	5400.	1025.	1	5535.	021114	0906	0000000000	0000000000	51	5400.	5400.	28000860000001	070E5045524E494C205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
7887	106	86	5400.	2950.	1	15930.	021114	0954	0000000000	0000000000	51	5400.	5400.	28000860000001	070E5045524E494C205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
