idVenta;fecha;pesoVenta;plu_idPlu;puntoVenta_idPuntoVenta
9531;2014-08-09 00:00:00;2750;79;52
9532;2014-08-09 00:00:00;1600;9;52
9533;2014-08-09 00:00:00;930;3;52
9534;2014-08-09 00:00:00;555;72;52
9535;2014-08-10 00:00:00;865;73;52
9536;2014-08-10 00:00:00;865;73;52
9537;2014-08-10 00:00:00;510;71;52
9538;2014-08-10 00:00:00;985;4;52
9539;2014-08-10 00:00:00;515;19;52
9540;2014-08-10 00:00:00;520;18;52
9541;2014-08-10 00:00:00;1045;24;52
9542;2014-08-10 00:00:00;1525;4;52
9543;2014-08-10 00:00:00;995;74;52
9544;2014-08-10 00:00:00;4220;8;52
9545;2014-08-10 00:00:00;4225;8;52
9546;2014-08-10 00:00:00;400;45;52
9547;2014-08-10 00:00:00;750;17;52
9548;2014-08-10 00:00:00;850;24;52
9549;2014-08-10 00:00:00;725;7;52
9550;2014-08-10 00:00:00;550;71;52
9551;2014-08-10 00:00:00;495;71;52
9552;2014-08-10 00:00:00;755;74;52
9553;2014-08-10 00:00:00;475;45;52
9554;2014-08-10 00:00:00;460;36;52
9555;2014-08-10 00:00:00;525;5;52
9556;2014-08-10 00:00:00;515;5;52
9557;2014-08-10 00:00:00;590;5;52
9558;2014-08-10 00:00:00;455;71;52
9559;2014-08-10 00:00:00;455;4;52
9560;2014-08-10 00:00:00;0;71;52
9561;2014-08-10 00:00:00;700;5;52
9562;2014-08-10 00:00:00;2575;8;52
9563;2014-08-10 00:00:00;590;71;52
9564;2014-08-10 00:00:00;660;73;52
9565;2014-08-10 00:00:00;1010;4;52
9566;2014-08-10 00:00:00;945;72;52
9567;2014-08-10 00:00:00;1515;15;52
9568;2014-08-10 00:00:00;1045;36;52
9569;2014-08-10 00:00:00;2635;86;52
9570;2014-08-10 00:00:00;415;26;52
9571;2014-08-10 00:00:00;1160;71;52
9572;2014-08-10 00:00:00;985;8;52
9573;2014-08-10 00:00:00;1020;71;52
9574;2014-08-10 00:00:00;750;18;52
9575;2014-08-10 00:00:00;1020;71;52
9576;2014-08-10 00:00:00;515;15;52
9577;2014-08-10 00:00:00;715;18;52
9578;2014-12-17 00:00:00;3145;87;51
9579;2014-12-17 00:00:00;535;86;51
9580;2014-12-17 00:00:00;445;88;51
9581;2014-12-17 00:00:00;1940;85;51
9582;2014-12-18 00:00:00;865;87;51
9583;2014-12-18 00:00:00;1080;86;51
9584;2014-12-18 00:00:00;985;87;51
9585;2014-12-18 00:00:00;1455;87;51
9586;2014-12-18 00:00:00;860;87;51
9587;2014-12-18 00:00:00;1630;88;51
9588;2014-12-18 00:00:00;555;87;51
9589;2014-12-18 00:00:00;1245;89;51
9590;2014-12-18 00:00:00;795;85;51
9591;2014-12-18 00:00:00;970;74;51
9592;2014-12-18 00:00:00;1130;88;51
9593;2014-12-18 00:00:00;1135;85;51
9594;2014-12-18 00:00:00;1325;87;51
9595;2014-12-18 00:00:00;875;88;51
9596;2014-12-18 00:00:00;3010;86;51
9597;2014-12-18 00:00:00;865;88;51
9598;2014-12-18 00:00:00;885;88;51
9599;2014-12-18 00:00:00;580;87;51
9600;2014-12-18 00:00:00;1450;88;51
9601;2014-12-18 00:00:00;550;86;51
9602;2014-12-18 00:00:00;1465;86;51
9603;2014-12-18 00:00:00;600;7;51
9604;2014-12-18 00:00:00;1000;71;51
9605;2014-12-18 00:00:00;805;89;51
9606;2014-12-18 00:00:00;675;85;51
9607;2014-12-18 00:00:00;745;87;51
9608;2014-12-18 00:00:00;495;85;51
9609;2014-12-18 00:00:00;490;71;51
9610;2014-12-18 00:00:00;585;73;51
9611;2014-12-18 00:00:00;2695;72;51
9612;2014-12-18 00:00:00;1125;15;51
9613;2014-12-18 00:00:00;460;85;51
9614;2014-12-18 00:00:00;1470;71;51
9615;2014-12-18 00:00:00;1515;7;51
9616;2014-12-18 00:00:00;1440;86;51
9617;2014-12-18 00:00:00;840;87;51
9618;2014-12-18 00:00:00;620;86;51
9619;2014-12-18 00:00:00;2060;88;51
9620;2014-12-18 00:00:00;2160;88;51
9621;2014-12-18 00:00:00;520;8;51
9622;2014-12-18 00:00:00;485;71;51
9623;2014-12-18 00:00:00;615;86;51
9624;2014-12-18 00:00:00;475;74;51
9625;2014-12-18 00:00:00;950;86;51
9626;2014-12-18 00:00:00;640;87;51
9627;2014-12-18 00:00:00;2310;87;51
9628;2014-12-18 00:00:00;1155;4;51
9629;2014-12-18 00:00:00;1005;11;51
9630;2014-12-18 00:00:00;1215;85;51
9631;2014-12-18 00:00:00;1085;15;51
9632;2014-12-18 00:00:00;1090;88;51
9633;2014-12-18 00:00:00;340;71;51
9634;2014-12-18 00:00:00;1050;88;51
9635;2014-12-18 00:00:00;1660;85;51
9636;2014-12-18 00:00:00;670;85;51
9637;2014-12-18 00:00:00;815;87;51
9638;2014-12-18 00:00:00;980;85;51
9639;2014-12-18 00:00:00;740;87;51
9640;2014-12-18 00:00:00;805;87;51
9641;2014-12-18 00:00:00;1380;87;51
9642;2014-12-18 00:00:00;1140;89;51
9643;2014-12-18 00:00:00;750;87;51
9644;2014-12-18 00:00:00;735;85;51
9645;2014-12-18 00:00:00;460;88;51
9646;2014-12-18 00:00:00;1075;85;51
9647;2014-12-18 00:00:00;705;87;51
9648;2014-12-19 00:00:00;1655;87;51
9649;2014-12-19 00:00:00;980;85;51
9650;2014-12-19 00:00:00;1030;89;51
9651;2014-12-19 00:00:00;675;87;51
9652;2014-12-19 00:00:00;1200;86;51
9653;2014-12-19 00:00:00;1345;87;51
9654;2014-12-19 00:00:00;2855;88;51
9655;2014-12-19 00:00:00;1270;87;51
9656;2014-12-19 00:00:00;1515;89;51
9657;2014-12-19 00:00:00;490;72;51
9658;2014-12-19 00:00:00;1380;87;51
9659;2014-12-19 00:00:00;915;89;51
9660;2014-12-19 00:00:00;1605;85;51
9661;2014-12-19 00:00:00;980;70;51
9662;2014-12-19 00:00:00;985;85;51
9663;2014-12-19 00:00:00;565;85;51
9664;2014-12-19 00:00:00;410;88;51
9665;2014-12-19 00:00:00;845;89;51
9666;2014-12-19 00:00:00;845;89;51
9667;2014-12-19 00:00:00;420;85;51
9668;2014-12-19 00:00:00;1600;88;51
9669;2014-12-19 00:00:00;720;89;51
9670;2014-12-19 00:00:00;945;89;51
9671;2014-12-19 00:00:00;570;4;51
9672;2014-12-19 00:00:00;555;85;51
9673;2014-12-19 00:00:00;560;85;51
9674;2014-12-19 00:00:00;1045;85;51
9675;2014-12-19 00:00:00;1360;88;51
9676;2014-12-19 00:00:00;800;87;51
9677;2014-12-19 00:00:00;1845;89;51
9678;2014-12-19 00:00:00;790;86;51
9679;2014-12-19 00:00:00;785;87;51
9680;2014-12-19 00:00:00;2260;89;51
9681;2014-12-19 00:00:00;485;28;51
9682;2014-12-19 00:00:00;560;74;51
9683;2014-12-19 00:00:00;775;87;51
9684;2014-12-19 00:00:00;1685;88;51
9685;2014-12-19 00:00:00;790;87;51
9686;2014-12-19 00:00:00;600;74;51
9687;2014-12-19 00:00:00;630;87;51
9688;2014-12-19 00:00:00;575;89;51
9689;2014-12-19 00:00:00;1120;88;51
9690;2014-12-19 00:00:00;700;87;51
9691;2014-12-19 00:00:00;565;85;51
9692;2014-12-19 00:00:00;770;85;51
9693;2014-12-19 00:00:00;1695;86;51
9694;2014-12-19 00:00:00;2035;86;51
9695;2014-12-19 00:00:00;1450;87;51
9696;2014-12-19 00:00:00;795;8;51
9697;2014-12-19 00:00:00;795;88;51
9698;2014-12-19 00:00:00;365;89;51
9699;2014-12-19 00:00:00;1010;86;51
9700;2014-12-19 00:00:00;410;88;51
9701;2014-12-19 00:00:00;865;88;51
9702;2014-12-19 00:00:00;1045;86;51
9703;2014-12-19 00:00:00;1390;87;51
9704;2014-12-19 00:00:00;595;89;51
9705;2014-12-19 00:00:00;595;85;51
9706;2014-12-19 00:00:00;1105;85;51
9707;2014-12-20 00:00:00;2935;88;51
9708;2014-12-20 00:00:00;365;85;51
9709;2014-12-20 00:00:00;795;87;51
9710;2014-12-20 00:00:00;525;85;51
9711;2014-12-20 00:00:00;1655;88;51
9712;2014-12-20 00:00:00;660;87;51
9713;2014-12-20 00:00:00;1240;88;51
9714;2014-12-20 00:00:00;3275;87;51
9715;2014-12-20 00:00:00;955;86;51
9716;2014-12-20 00:00:00;630;88;51
9717;2014-12-20 00:00:00;665;87;51
9718;2014-12-20 00:00:00;690;88;51
9719;2014-12-20 00:00:00;480;2;51
9720;2014-12-20 00:00:00;250;78;51
9721;2014-12-20 00:00:00;260;79;51
9722;2014-12-20 00:00:00;480;86;51
9723;2014-12-20 00:00:00;1105;85;51
9724;2014-12-20 00:00:00;700;89;51
9725;2014-12-20 00:00:00;890;27;51
9726;2014-12-20 00:00:00;970;7;51
9727;2014-12-20 00:00:00;1390;87;51
9728;2014-12-20 00:00:00;1165;87;51
9729;2014-12-20 00:00:00;1290;70;51
9730;2014-12-20 00:00:00;835;87;51
9731;2014-12-20 00:00:00;1220;88;51
9732;2014-12-20 00:00:00;1050;85;51
9733;2014-12-20 00:00:00;1165;4;51
9734;2014-12-20 00:00:00;705;73;51
9735;2014-12-20 00:00:00;1670;89;51
9736;2014-12-20 00:00:00;1065;72;51
9737;2014-12-20 00:00:00;465;71;51
9738;2014-12-20 00:00:00;515;70;51
9739;2014-12-20 00:00:00;795;87;51
9740;2014-12-20 00:00:00;910;8;51
9741;2014-12-20 00:00:00;740;87;51
9742;2014-12-20 00:00:00;455;71;51
9743;2014-12-20 00:00:00;420;7;51
9744;2014-12-20 00:00:00;1660;88;51
9745;2014-12-20 00:00:00;530;85;51
9746;2014-12-20 00:00:00;1325;87;51
9747;2014-12-20 00:00:00;880;88;51
9748;2014-12-20 00:00:00;1625;87;51
9749;2014-12-20 00:00:00;650;89;51
9750;2014-12-20 00:00:00;2470;88;51
9751;2014-12-20 00:00:00;475;85;51
9752;2014-12-20 00:00:00;1095;89;51
9753;2014-12-20 00:00:00;1390;87;51
9754;2014-12-20 00:00:00;1040;75;51
9755;2014-12-20 00:00:00;1295;87;51
9756;2014-12-20 00:00:00;1190;85;51
9757;2014-12-20 00:00:00;805;89;51
9758;2014-12-20 00:00:00;655;87;51
9759;2014-12-20 00:00:00;755;89;51
9760;2014-12-20 00:00:00;905;89;51
9761;2014-12-21 00:00:00;1335;88;51
9762;2014-12-21 00:00:00;740;87;51
9763;2014-12-21 00:00:00;710;87;51
9764;2014-12-21 00:00:00;990;86;51
9765;2014-12-21 00:00:00;1055;89;51
9766;2014-12-21 00:00:00;2190;85;51
9767;2014-12-21 00:00:00;715;87;51
9768;2014-12-21 00:00:00;675;89;51
9769;2014-12-21 00:00:00;435;86;51
9770;2014-12-21 00:00:00;870;88;51
9771;2014-12-21 00:00:00;950;86;51
9772;2014-12-21 00:00:00;665;87;51
9773;2014-12-21 00:00:00;495;7;51
9774;2014-12-21 00:00:00;1855;88;51
9775;2014-12-21 00:00:00;1860;88;51
9776;2014-12-21 00:00:00;500;71;51
9777;2014-12-21 00:00:00;540;71;51
9778;2014-12-21 00:00:00;715;87;51
9779;2014-12-21 00:00:00;475;27;51
9780;2014-12-21 00:00:00;1310;88;51
9781;2014-12-21 00:00:00;495;72;51
9782;2014-12-21 00:00:00;570;86;51
9783;2014-12-21 00:00:00;1005;71;51
9784;2014-12-21 00:00:00;485;70;51
9785;2014-12-21 00:00:00;575;75;51
9786;2014-12-21 00:00:00;240;70;51
9787;2014-12-21 00:00:00;490;71;51
9788;2014-12-21 00:00:00;510;2;51
9789;2014-12-21 00:00:00;2440;11;51
9790;2014-12-21 00:00:00;1140;88;51
9791;2014-12-21 00:00:00;570;71;51
9792;2014-12-21 00:00:00;3420;88;51
9793;2014-12-21 00:00:00;1165;87;51
9794;2014-12-21 00:00:00;505;86;51
9795;2014-12-21 00:00:00;1095;88;51
9796;2014-12-21 00:00:00;665;87;51
9797;2014-12-21 00:00:00;1330;88;51
9798;2014-12-21 00:00:00;1185;89;51
9799;2014-12-21 00:00:00;870;85;51
9800;2014-12-21 00:00:00;675;87;51
9801;2014-12-21 00:00:00;580;47;51
9802;2014-12-21 00:00:00;635;87;51
9803;2014-12-21 00:00:00;840;86;51
9804;2014-12-21 00:00:00;825;88;51
9805;2014-12-21 00:00:00;520;87;51
9806;2014-12-21 00:00:00;380;89;51
9807;2014-12-21 00:00:00;470;85;51
9808;2014-12-22 00:00:00;1025;74;51
9809;2014-12-22 00:00:00;595;87;51
9810;2014-12-22 00:00:00;480;86;51
9811;2014-12-22 00:00:00;580;16;51
9812;2014-12-22 00:00:00;675;5;51
9813;2014-12-22 00:00:00;590;77;51
9814;2014-12-22 00:00:00;905;5;51
9815;2014-12-22 00:00:00;905;5;51
9816;2014-12-22 00:00:00;510;71;51
9817;2014-12-22 00:00:00;510;70;51
9818;2014-12-22 00:00:00;640;8;51
9819;2014-12-22 00:00:00;315;74;51
9820;2014-12-22 00:00:00;235;73;51
9821;2014-12-22 00:00:00;515;71;51
9822;2014-12-22 00:00:00;525;71;51
9823;2014-12-22 00:00:00;610;4;51
9824;2014-12-22 00:00:00;505;77;51
9825;2014-12-22 00:00:00;850;27;51
9826;2014-12-22 00:00:00;2155;89;51
9827;2014-12-22 00:00:00;1020;79;51
9828;2014-12-22 00:00:00;2120;86;51
9829;2014-12-22 00:00:00;1905;86;51
9830;2014-12-22 00:00:00;2110;11;51
9831;2014-12-22 00:00:00;1515;85;51
9832;2014-12-22 00:00:00;1095;88;51
9833;2014-12-22 00:00:00;1910;86;51
9834;2014-12-22 00:00:00;510;32;51
9835;2014-12-22 00:00:00;520;29;51
9836;2014-12-22 00:00:00;390;30;51
9837;2014-12-22 00:00:00;525;31;51
9838;2014-12-22 00:00:00;300;71;51
9839;2014-12-22 00:00:00;860;71;51
9840;2014-12-22 00:00:00;745;4;51
9841;2014-12-22 00:00:00;835;14;51
9842;2014-12-22 00:00:00;765;18;51
9843;2014-12-22 00:00:00;560;27;51
9844;2014-12-22 00:00:00;2140;86;51
9845;2014-12-22 00:00:00;1900;86;51
9846;2014-12-22 00:00:00;410;72;51
9847;2014-12-22 00:00:00;575;89;51
9848;2014-12-22 00:00:00;330;85;51
9849;2014-12-22 00:00:00;1080;8;51
9850;2014-12-22 00:00:00;530;70;51
9851;2014-12-22 00:00:00;2130;71;51
9852;2014-12-22 00:00:00;370;86;51
9853;2014-12-22 00:00:00;665;5;51
9854;2014-12-22 00:00:00;1720;71;51
9855;2014-12-22 00:00:00;780;74;51
9856;2014-12-22 00:00:00;445;71;51
9857;2014-12-22 00:00:00;1490;85;51
9858;2014-12-22 00:00:00;1000;74;51
9859;2014-12-22 00:00:00;2190;89;51
9860;2014-12-22 00:00:00;475;27;51
9861;2014-12-22 00:00:00;350;74;51
9862;2014-12-22 00:00:00;1220;85;51
9863;2014-12-22 00:00:00;520;71;51
9864;2014-12-22 00:00:00;590;89;51
9865;2014-12-22 00:00:00;540;26;51
9866;2014-12-22 00:00:00;695;2;51
9867;2014-12-22 00:00:00;250;74;51
9868;2014-12-22 00:00:00;490;86;51
9869;2014-12-23 00:00:00;925;86;51
9870;2014-12-23 00:00:00;1385;85;51
9871;2014-12-23 00:00:00;1100;85;51
9872;2014-12-23 00:00:00;715;88;51
9873;2014-12-23 00:00:00;1125;86;51
9874;2014-12-23 00:00:00;8725;71;51
9875;2014-12-23 00:00:00;945;71;51
9876;2014-12-23 00:00:00;3345;88;51
9877;2014-12-23 00:00:00;2135;29;51
9878;2014-12-23 00:00:00;13705;75;51
9879;2014-12-23 00:00:00;14055;75;51
9880;2014-12-23 00:00:00;2640;72;51
9881;2014-12-23 00:00:00;1865;86;51
9882;2014-12-23 00:00:00;715;72;51
9883;2014-12-23 00:00:00;430;74;51
9884;2014-12-23 00:00:00;435;8;51
9885;2014-12-23 00:00:00;565;47;51
9886;2014-12-23 00:00:00;960;87;51
9887;2014-12-23 00:00:00;6775;85;51
9888;2014-12-23 00:00:00;655;85;51
9889;2014-12-23 00:00:00;1090;88;51
9890;2014-12-23 00:00:00;2565;86;51
9891;2014-12-23 00:00:00;2075;85;51
9892;2014-12-23 00:00:00;780;87;51
9893;2014-12-23 00:00:00;1100;85;51
9894;2014-12-23 00:00:00;495;11;51
9895;2014-12-23 00:00:00;875;85;51
9896;2014-12-23 00:00:00;3370;86;51
9897;2014-12-23 00:00:00;910;86;51
9898;2014-12-23 00:00:00;920;70;51
9899;2014-12-23 00:00:00;605;71;51
9900;2014-12-23 00:00:00;1525;87;51
9901;2014-12-23 00:00:00;780;87;51
9902;2014-12-23 00:00:00;6980;87;51
9903;2014-12-23 00:00:00;1505;86;51
9904;2014-12-23 00:00:00;4605;26;51
9905;2014-12-23 00:00:00;740;85;51
9906;2014-12-24 00:00:00;850;87;51
9907;2014-12-24 00:00:00;520;88;51
9908;2014-12-24 00:00:00;205;70;51
9909;2014-12-24 00:00:00;985;79;51
9910;2014-12-24 00:00:00;1945;74;51
9911;2014-12-24 00:00:00;650;28;51
9912;2014-12-24 00:00:00;4655;86;51
9913;2014-12-24 00:00:00;8065;37;51
9914;2014-12-24 00:00:00;2520;8;51
9915;2014-12-24 00:00:00;2495;70;51
9916;2014-12-24 00:00:00;2960;74;51
9917;2014-12-24 00:00:00;2020;1;51
9918;2014-12-24 00:00:00;2000;87;51
9919;2014-12-24 00:00:00;1590;8;51
9920;2014-12-24 00:00:00;740;5;51
9921;2014-12-24 00:00:00;645;87;51
9922;2014-12-24 00:00:00;490;71;51
9923;2014-12-24 00:00:00;1310;88;51
9924;2014-12-24 00:00:00;10045;89;51
9925;2014-12-24 00:00:00;725;3;51
9926;2014-12-24 00:00:00;710;87;51
9927;2014-12-24 00:00:00;765;28;51
9928;2014-12-24 00:00:00;485;88;51
9929;2014-12-24 00:00:00;3535;2;51
9930;2014-12-24 00:00:00;1115;88;51
9931;2014-12-24 00:00:00;495;71;51
9932;2014-12-24 00:00:00;755;85;51
9933;2014-12-24 00:00:00;480;74;51
9934;2014-12-24 00:00:00;740;71;51
9935;2014-12-24 00:00:00;1325;87;51
9936;2014-12-24 00:00:00;715;87;51
9937;2014-12-24 00:00:00;1340;87;51
9938;2014-12-24 00:00:00;1005;71;51
9939;2014-12-24 00:00:00;540;2;51
9940;2014-12-24 00:00:00;1065;70;51
9941;2014-12-24 00:00:00;1035;74;51
9942;2014-12-24 00:00:00;2595;75;51
9943;2014-12-24 00:00:00;505;74;51
9944;2014-12-24 00:00:00;985;1;51
9945;2014-12-24 00:00:00;590;87;51
9946;2014-12-24 00:00:00;1095;41;51
9947;2014-12-24 00:00:00;2355;70;51
9948;2014-12-24 00:00:00;490;73;51
9949;2014-12-24 00:00:00;975;12;51
9950;2014-12-24 00:00:00;5015;75;51
9951;2014-12-24 00:00:00;2885;79;51
9952;2014-12-24 00:00:00;1630;4;51
9953;2014-12-24 00:00:00;1655;71;51
9954;2014-12-24 00:00:00;990;74;51
9955;2014-12-24 00:00:00;17320;46;51
9956;2014-12-24 00:00:00;17270;46;51
9957;2014-12-24 00:00:00;17220;46;51
9958;2014-12-24 00:00:00;1975;71;51
9959;2014-12-24 00:00:00;750;71;51
9960;2014-12-24 00:00:00;750;8;51
9961;2014-12-24 00:00:00;1000;3;51
9962;2014-12-24 00:00:00;1460;70;51
9963;2014-12-24 00:00:00;745;73;51
9964;2014-12-24 00:00:00;745;74;51
9965;2014-12-24 00:00:00;1035;8;51
9966;2014-12-24 00:00:00;480;18;51
9967;2014-12-24 00:00:00;585;77;51
9968;2014-12-24 00:00:00;505;29;51
9969;2014-12-24 00:00:00;685;87;51
9970;2014-12-24 00:00:00;960;2;51
9971;2014-12-24 00:00:00;510;73;51
9972;2014-12-24 00:00:00;7535;16;51
9973;2014-12-24 00:00:00;1395;87;51
9974;2014-12-24 00:00:00;2025;87;51
9975;2014-12-24 00:00:00;1065;4;51
9976;2014-12-24 00:00:00;500;85;51
9977;2014-12-24 00:00:00;1995;71;51
9978;2014-12-24 00:00:00;975;85;51
9979;2014-12-24 00:00:00;800;71;51
9980;2014-12-24 00:00:00;8360;70;51
9981;2014-12-24 00:00:00;2490;71;51
9982;2014-12-24 00:00:00;2970;87;51
9983;2014-12-24 00:00:00;505;70;51
9984;2014-12-24 00:00:00;1000;71;51
9985;2014-12-24 00:00:00;1985;86;51
9986;2014-12-24 00:00:00;1120;85;51
9987;2014-12-24 00:00:00;1130;89;51
9988;2014-12-24 00:00:00;890;88;51
9989;2014-12-24 00:00:00;1410;87;51
9990;2014-12-24 00:00:00;595;87;51
9991;2014-12-24 00:00:00;735;70;51
9992;2014-12-24 00:00:00;495;71;51
9993;2014-12-24 00:00:00;495;29;51
9994;2014-12-24 00:00:00;2530;74;51
9995;2014-12-24 00:00:00;995;71;51
9996;2014-12-24 00:00:00;1040;71;51
9997;2014-12-24 00:00:00;1025;7;51
9998;2014-12-24 00:00:00;1520;85;51
9999;2014-12-24 00:00:00;720;3;51
10000;2014-12-25 00:00:00;600;88;51
10001;2014-12-25 00:00:00;480;88;51
10002;2014-12-25 00:00:00;315;89;51
10003;2014-12-25 00:00:00;1595;87;51
10004;2014-12-25 00:00:00;1080;86;51
10005;2014-12-25 00:00:00;1835;85;51
10006;2014-12-25 00:00:00;705;85;51
10007;2014-12-25 00:00:00;515;86;51
10008;2014-12-25 00:00:00;555;87;51
10009;2014-12-25 00:00:00;1510;87;51
10010;2014-12-25 00:00:00;375;85;51
10011;2014-12-25 00:00:00;1085;89;51
10012;2014-12-25 00:00:00;725;87;51
10013;2014-12-25 00:00:00;880;86;51
10014;2014-12-25 00:00:00;905;88;51
10015;2014-12-25 00:00:00;1655;86;51
10016;2014-12-25 00:00:00;1985;85;51
10017;2014-12-25 00:00:00;4025;86;51
10018;2014-12-25 00:00:00;505;87;51
10019;2014-12-25 00:00:00;355;85;51
10020;2014-12-25 00:00:00;645;87;51
10021;2014-12-25 00:00:00;855;89;51
10022;2014-12-25 00:00:00;1420;85;51
10023;2014-12-25 00:00:00;795;85;51
10024;2014-12-25 00:00:00;1505;86;51
10025;2014-12-25 00:00:00;910;86;51
10026;2014-12-25 00:00:00;1065;88;51
10027;2014-12-25 00:00:00;445;86;51
10028;2014-12-25 00:00:00;655;87;51
10029;2014-12-25 00:00:00;555;86;51
10030;2014-12-25 00:00:00;1410;88;51
10031;2014-12-25 00:00:00;2730;87;51
10032;2014-12-25 00:00:00;1655;74;51
10033;2014-12-25 00:00:00;505;88;51
10034;2014-12-25 00:00:00;995;88;51
10035;2014-12-26 00:00:00;1865;88;51
10036;2014-12-26 00:00:00;1260;88;51
10037;2014-12-26 00:00:00;2255;86;51
10038;2014-12-26 00:00:00;1470;87;51
10039;2014-12-26 00:00:00;2125;87;51
10040;2014-12-26 00:00:00;2995;71;51
10041;2014-12-26 00:00:00;1250;89;51
10042;2014-12-26 00:00:00;725;28;51
10043;2014-12-26 00:00:00;630;29;51
10044;2014-12-26 00:00:00;435;88;51
10045;2014-12-26 00:00:00;985;88;51
10046;2014-12-26 00:00:00;955;86;51
10047;2014-12-26 00:00:00;1095;8;51
10048;2014-12-26 00:00:00;975;8;51
10049;2014-12-26 00:00:00;430;23;51
10050;2014-12-26 00:00:00;555;73;51
10051;2014-12-26 00:00:00;965;74;51
10052;2014-12-26 00:00:00;1930;87;51
10053;2014-12-26 00:00:00;970;8;51
10054;2014-12-26 00:00:00;1950;74;51
10055;2014-12-26 00:00:00;1930;72;51
10056;2014-12-26 00:00:00;1085;28;51
10057;2014-12-26 00:00:00;465;77;51
10058;2014-12-26 00:00:00;760;70;51
10059;2014-12-26 00:00:00;520;8;51
10060;2014-12-26 00:00:00;290;73;51
10061;2014-12-26 00:00:00;515;70;51
10062;2014-12-26 00:00:00;545;2;51
10063;2014-12-26 00:00:00;1010;74;51
10064;2014-12-26 00:00:00;5015;87;51
10065;2014-12-26 00:00:00;735;73;51
10066;2014-12-26 00:00:00;560;72;51
10067;2014-12-26 00:00:00;710;85;51
10068;2014-12-26 00:00:00;735;87;51
10069;2014-12-26 00:00:00;920;70;51
10070;2014-12-26 00:00:00;455;74;51
10071;2014-12-26 00:00:00;5070;46;51
10072;2014-12-26 00:00:00;530;87;51
10073;2014-12-26 00:00:00;465;85;51
10074;2014-12-26 00:00:00;655;85;51
10075;2014-12-26 00:00:00;920;89;51
10076;2014-12-26 00:00:00;1475;85;51
10077;2014-12-26 00:00:00;550;87;51
10078;2014-12-26 00:00:00;1460;88;51
10079;2014-12-26 00:00:00;3135;87;51
10080;2014-12-26 00:00:00;210;71;51
10081;2014-12-26 00:00:00;1810;88;51
10082;2014-12-26 00:00:00;1555;88;51
10083;2014-12-26 00:00:00;470;86;51
10084;2014-12-26 00:00:00;675;89;51
10085;2014-12-26 00:00:00;490;11;51
10086;2014-12-26 00:00:00;555;73;51
10087;2014-12-26 00:00:00;1030;71;51
10088;2014-12-26 00:00:00;530;29;51
10089;2014-12-26 00:00:00;1110;4;51
10090;2014-12-26 00:00:00;575;4;51
10091;2014-12-26 00:00:00;990;3;51
10092;2014-12-26 00:00:00;550;29;51
10093;2014-12-26 00:00:00;990;71;51
10094;2014-12-26 00:00:00;1090;8;51
10095;2014-12-26 00:00:00;500;4;51
10096;2014-12-26 00:00:00;680;4;51
10097;2014-12-26 00:00:00;815;87;51
10098;2014-12-27 00:00:00;1000;73;51
10099;2014-12-27 00:00:00;1015;16;51
10100;2014-12-27 00:00:00;420;26;51
10101;2014-12-27 00:00:00;485;74;51
10102;2014-12-27 00:00:00;680;74;51
10103;2014-12-27 00:00:00;810;5;51
10104;2014-12-27 00:00:00;1045;87;51
10105;2014-12-27 00:00:00;925;71;51
10106;2014-12-27 00:00:00;655;87;51
10107;2014-12-27 00:00:00;465;4;51
10108;2014-12-27 00:00:00;2120;8;51
10109;2014-12-27 00:00:00;1395;71;51
10110;2014-12-27 00:00:00;795;74;51
10111;2014-12-27 00:00:00;740;73;51
10112;2014-12-27 00:00:00;820;27;51
10113;2014-12-27 00:00:00;685;87;51
10114;2014-12-27 00:00:00;1000;71;51
10115;2014-12-27 00:00:00;490;73;51
10116;2014-12-27 00:00:00;625;4;51
10117;2014-12-27 00:00:00;770;15;51
10118;2014-12-27 00:00:00;455;74;51
10119;2014-12-27 00:00:00;1125;88;51
10120;2014-12-27 00:00:00;490;88;51
10121;2014-12-27 00:00:00;500;2;51
10122;2014-12-27 00:00:00;515;86;51
10123;2014-12-27 00:00:00;735;87;51
10124;2014-12-27 00:00:00;215;74;51
10125;2014-12-27 00:00:00;2150;87;51
10126;2014-12-27 00:00:00;415;74;51
10127;2014-12-27 00:00:00;730;70;51
10128;2014-12-27 00:00:00;3450;88;51
10129;2014-12-27 00:00:00;1185;89;51
10130;2014-12-27 00:00:00;2765;86;51
10131;2014-12-27 00:00:00;875;88;51
10132;2014-12-27 00:00:00;1390;88;51
10133;2014-12-27 00:00:00;545;85;51
10134;2014-12-27 00:00:00;980;88;51
10135;2014-12-27 00:00:00;1015;89;51
10136;2014-12-27 00:00:00;1495;87;51
10137;2014-12-27 00:00:00;1605;86;51
10138;2014-12-27 00:00:00;1550;87;51
10139;2014-12-27 00:00:00;525;87;51
10140;2014-12-27 00:00:00;715;87;51
10141;2014-12-28 00:00:00;1015;85;51
10142;2014-12-28 00:00:00;560;86;51
10143;2014-12-28 00:00:00;910;86;51
10144;2014-12-28 00:00:00;1000;88;51
10145;2014-12-28 00:00:00;395;85;51
10146;2014-12-28 00:00:00;500;71;51
10147;2014-12-28 00:00:00;1270;85;51
10148;2014-12-28 00:00:00;1495;71;51
10149;2014-12-28 00:00:00;585;88;51
10150;2014-12-28 00:00:00;1305;87;51
10151;2014-12-28 00:00:00;1005;29;51
10152;2014-12-28 00:00:00;1635;87;51
10153;2014-12-28 00:00:00;890;86;51
