idMovimiento;cantidad;codigoBarra;escala;fecha;hora;nombre;pesoVenta;plu;precioKilo;precioVenta
9301;1;27655340000001;51;2014-12-12 00:00:00;1518;CARNE SANCOCHO BANDEJAS;510;235;10400;5304
9302;1;27655340000001;51;2014-12-12 00:00:00;1519;CARNE SANCOCHO BANDEJAS;610;235;10400;6344
9303;1;27655240000001;51;2014-12-12 00:00:00;1520;PIERNA DE CERDO BANDEJAS;455;225;13100;5961
9304;1;27655240000001;51;2014-12-12 00:00:00;1520;PIERNA DE CERDO BANDEJAS;405;225;13100;5306
9305;1;27655240000001;51;2014-12-12 00:00:00;1520;PIERNA DE CERDO BANDEJAS;465;225;13100;6092
9306;1;27655240000001;51;2014-12-12 00:00:00;1521;PIERNA DE CERDO BANDEJAS;435;225;13100;5699
9307;1;27655240000001;51;2014-12-12 00:00:00;1521;PIERNA DE CERDO BANDEJAS;475;225;13100;6223
9308;1;27655240000001;51;2014-12-12 00:00:00;1522;PIERNA DE CERDO BANDEJAS;420;225;13100;5502
9309;1;27655240000001;51;2014-12-12 00:00:00;1522;PIERNA DE CERDO BANDEJAS;450;225;13100;5895
9310;1;27655240000001;51;2014-12-12 00:00:00;1522;PIERNA DE CERDO BANDEJAS;415;225;13100;5437
9311;1;27655240000001;51;2014-12-12 00:00:00;1523;PIERNA DE CERDO BANDEJAS;450;225;13100;5895
9312;1;27655240000001;51;2014-12-12 00:00:00;1524;PIERNA DE CERDO BANDEJAS;430;225;13100;5633
9313;1;27655240000001;51;2014-12-12 00:00:00;1524;PIERNA DE CERDO BANDEJAS;430;225;13100;5633
9314;1;27655240000001;51;2014-12-12 00:00:00;1524;PIERNA DE CERDO BANDEJAS;390;225;13100;5109
9315;1;27655240000001;51;2014-12-12 00:00:00;1525;PIERNA DE CERDO BANDEJAS;455;225;13100;5961
9316;1;27655240000001;51;2014-12-12 00:00:00;1525;PIERNA DE CERDO BANDEJAS;380;225;13100;4978
9317;1;27655240000001;51;2014-12-12 00:00:00;1525;PIERNA DE CERDO BANDEJAS;465;225;13100;6092
9318;1;27655240000001;51;2014-12-12 00:00:00;1526;PIERNA DE CERDO BANDEJAS;490;225;13100;6419
9319;1;27655240000001;51;2014-12-12 00:00:00;1527;PIERNA DE CERDO BANDEJAS;490;225;13100;6419
9320;1;27655070000001;51;2014-12-12 00:00:00;1530;SOLOMO EXTRANJERO  BANDEJAS;455;208;13900;6325
9321;1;27655070000001;51;2014-12-12 00:00:00;1531;SOLOMO EXTRANJERO  BANDEJAS;375;208;13900;5213
9322;1;27655030000001;51;2014-12-12 00:00:00;1532;TABLA BANDEJAS;365;204;13900;5074
9323;1;27655070000001;51;2014-12-12 00:00:00;1532;SOLOMO EXTRANJERO  BANDEJAS;375;208;13900;5213
9324;1;27655070000001;51;2014-12-12 00:00:00;1534;SOLOMO EXTRANJERO  BANDEJAS;475;208;13900;6603
9325;1;27655070000001;51;2014-12-12 00:00:00;1538;SOLOMO EXTRANJERO  BANDEJAS;475;208;13900;6603
9326;1;27655070000001;51;2014-12-12 00:00:00;1539;SOLOMO EXTRANJERO  BANDEJAS;435;208;13900;6047
9327;1;27655070000001;51;2014-12-12 00:00:00;1541;SOLOMO EXTRANJERO  BANDEJAS;410;208;13900;5699
9328;1;27655070000001;51;2014-12-12 00:00:00;1543;SOLOMO EXTRANJERO  BANDEJAS;430;208;13900;5977
9329;1;27655070000001;51;2014-12-12 00:00:00;1544;SOLOMO EXTRANJERO  BANDEJAS;405;208;13900;5630
9330;1;27655070000001;51;2014-12-12 00:00:00;1545;SOLOMO EXTRANJERO  BANDEJAS;390;208;13900;5421
9331;1;27655440000001;51;2014-12-12 00:00:00;1548;CHUZOS  BANDEJAS;745;245;14000;10430
9332;1;28656320000001;51;2014-12-12 00:00:00;1549;ALAS;865;88;3400;2941
9333;1;28656320000001;51;2014-12-12 00:00:00;1602;ALAS;755;88;3400;2567
9334;1;28656310000001;51;2014-12-12 00:00:00;1623;PECHUGA QUALITY;825;87;9900;8168
9335;1;28656310000001;51;2014-12-12 00:00:00;1730;PECHUGA QUALITY;955;87;9900;9455
9336;1;28656320000001;51;2014-12-12 00:00:00;1738;ALAS;1770;88;3400;6018
9337;1;28656320000001;51;2014-12-12 00:00:00;1759;ALAS;965;88;3400;3281
9338;1;28656310000001;51;2014-12-12 00:00:00;1801;PECHUGA QUALITY;655;87;9900;6485
9339;1;28656310000001;51;2014-12-12 00:00:00;1824;PECHUGA QUALITY;1640;87;9900;16236
9340;1;28656310000001;51;2014-12-12 00:00:00;1833;PECHUGA QUALITY;2400;87;9900;23760
9341;1;28656310000001;51;2014-12-12 00:00:00;1834;PECHUGA QUALITY;2405;87;9900;23810
9342;1;28656320000001;51;2014-12-12 00:00:00;1857;ALAS;1625;88;3400;5525
9343;1;28656320000001;51;2014-12-12 00:00:00;1902;ALAS;1205;88;3400;4097
9344;1;28656160000001;51;2014-12-12 00:00:00;1917;CAÑON;3820;70;12600;48132
9345;1;28656310000001;51;2014-12-12 00:00:00;1926;PECHUGA QUALITY;665;87;9900;6584
9346;1;28656320000001;51;2014-12-12 00:00:00;1926;ALAS;425;88;3400;1445
9347;1;28656320000001;51;2014-12-12 00:00:00;1935;ALAS;2850;88;3400;9690
9348;1;28656320000001;51;2014-12-13 00:00:00;848;ALAS;1470;88;3400;4998
9349;1;28656830000001;51;2014-12-13 00:00:00;850;ENTREMUSLOS QUALITY;1020;89;8900;9078
9350;1;28656290000001;51;2014-12-13 00:00:00;918;MUSLOS QUALITY;2125;85;9400;19975
9351;1;28656320000001;51;2014-12-13 00:00:00;919;ALAS;1690;88;3400;5746
9352;1;28656320000001;51;2014-12-13 00:00:00;928;ALAS;2675;88;3400;9095
9353;1;28656310000001;51;2014-12-13 00:00:00;1040;PECHUGA QUALITY;715;87;9900;7079
9354;1;28656830000001;51;2014-12-13 00:00:00;1104;ENTREMUSLOS QUALITY;1220;89;8900;10858
9355;1;28656830000001;51;2014-12-13 00:00:00;1108;ENTREMUSLOS QUALITY;415;89;8900;3694
9356;1;28656320000001;51;2014-12-13 00:00:00;1109;ALAS;370;88;3400;1258
9357;1;28656320000001;51;2014-12-13 00:00:00;1116;ALAS;1035;88;3400;3519
9358;1;28656830000001;51;2014-12-13 00:00:00;1116;ENTREMUSLOS QUALITY;1065;89;8900;9479
9359;1;28656290000001;51;2014-12-13 00:00:00;1117;MUSLOS QUALITY;945;85;9400;8883
9360;1;28656310000001;51;2014-12-13 00:00:00;1145;PECHUGA QUALITY;1395;87;9900;13811
9361;1;28656320000001;51;2014-12-13 00:00:00;1154;ALAS;1170;88;3400;3978
9362;1;28656310000001;51;2014-12-13 00:00:00;1201;PECHUGA QUALITY;1755;87;9900;17375
9363;1;28656310000001;51;2014-12-13 00:00:00;1256;PECHUGA QUALITY;1430;87;9900;14157
9364;1;28656290000001;51;2014-12-13 00:00:00;1309;MUSLOS QUALITY;2030;85;9400;19082
9365;1;28656830000001;51;2014-12-13 00:00:00;1311;ENTREMUSLOS QUALITY;2085;89;8900;18557
9366;1;28656310000001;51;2014-12-13 00:00:00;1311;PECHUGA QUALITY;575;87;9900;5693
9367;1;28656320000001;51;2014-12-13 00:00:00;1312;ALAS;870;88;3400;2958
9368;1;28656290000001;51;2014-12-13 00:00:00;1320;MUSLOS QUALITY;185;85;9400;1739
9369;1;28656830000001;51;2014-12-13 00:00:00;1320;ENTREMUSLOS QUALITY;215;89;8900;1914
9370;1;28656830000001;51;2014-12-13 00:00:00;1323;ENTREMUSLOS QUALITY;470;89;8900;4183
9371;1;28656310000001;51;2014-12-13 00:00:00;1343;PECHUGA QUALITY;840;87;9900;8316
9372;1;28656290000001;51;2014-12-13 00:00:00;1425;MUSLOS QUALITY;2040;85;9400;19176
9373;1;28656310000001;51;2014-12-13 00:00:00;1426;PECHUGA QUALITY;665;87;9900;6584
9374;1;28656290000001;51;2014-12-13 00:00:00;1433;MUSLOS QUALITY;1095;85;9400;10293
9375;1;28656830000001;51;2014-12-13 00:00:00;1435;ENTREMUSLOS QUALITY;1115;89;8900;9924
9376;1;28656290000001;51;2014-12-13 00:00:00;1446;MUSLOS QUALITY;1280;85;9400;12032
9377;1;28656310000001;51;2014-12-13 00:00:00;1446;PECHUGA QUALITY;670;87;9900;6633
9378;1;28656320000001;51;2014-12-13 00:00:00;1536;ALAS;1180;88;3400;4012
9379;1;28656310000001;51;2014-12-13 00:00:00;1611;PECHUGA QUALITY;1480;87;9900;14652
9380;1;28656290000001;51;2014-12-13 00:00:00;1622;MUSLOS QUALITY;1210;85;9400;11374
9381;1;28656830000001;51;2014-12-13 00:00:00;1623;ENTREMUSLOS QUALITY;1415;89;8900;12594
9382;1;28656830000001;51;2014-12-13 00:00:00;1632;ENTREMUSLOS QUALITY;1240;89;8900;11036
9383;1;28656320000001;51;2014-12-13 00:00:00;1633;ALAS;910;88;3400;3094
9384;1;28656290000001;51;2014-12-13 00:00:00;1640;MUSLOS QUALITY;1160;85;9400;10904
9385;1;28656310000001;51;2014-12-13 00:00:00;1646;PECHUGA QUALITY;730;87;9900;7227
9386;1;28656290000001;51;2014-12-13 00:00:00;1659;MUSLOS QUALITY;800;85;9400;7520
9387;1;28656310000001;51;2014-12-13 00:00:00;1748;PECHUGA QUALITY;765;87;9900;7574
9388;1;28656310000001;51;2014-12-13 00:00:00;1751;PECHUGA QUALITY;1515;87;9900;14999
9389;1;28656320000001;51;2014-12-13 00:00:00;1811;ALAS;945;88;3400;3213
9390;1;28656290000001;51;2014-12-13 00:00:00;1825;MUSLOS QUALITY;2025;85;9400;19035
9391;1;28655700000001;51;2014-12-13 00:00:00;1838;POSTA;1535;5;13900;21337
9392;1;28656290000001;51;2014-12-13 00:00:00;1851;MUSLOS QUALITY;665;85;9400;6251
9393;1;28656310000001;51;2014-12-13 00:00:00;1914;PECHUGA QUALITY;915;87;9900;9059
9394;1;28656320000001;51;2014-12-13 00:00:00;1922;ALAS;1630;88;3400;5542
9395;1;28656290000001;51;2014-12-14 00:00:00;939;MUSLOS QUALITY;820;85;9400;7708
9396;1;28656830000001;51;2014-12-14 00:00:00;940;ENTREMUSLOS QUALITY;960;89;8900;8544
9397;1;28656310000001;51;2014-12-14 00:00:00;940;PECHUGA QUALITY;730;87;9900;7227
9398;1;28656310000001;51;2014-12-14 00:00:00;941;PECHUGA QUALITY;1375;87;9900;13613
9399;1;28656310000001;51;2014-12-14 00:00:00;1008;PECHUGA QUALITY;615;87;9900;6089
9400;1;28656310000001;51;2014-12-14 00:00:00;1142;PECHUGA QUALITY;635;87;9900;6287
9401;1;28656320000001;51;2014-12-14 00:00:00;1143;ALAS;515;88;3400;1751
9402;1;28656310000001;51;2014-12-14 00:00:00;1150;PECHUGA QUALITY;1315;87;9900;13019
9403;1;28656310000001;51;2014-12-14 00:00:00;1156;PECHUGA QUALITY;1295;87;9900;12821
9404;1;28656290000001;51;2014-12-14 00:00:00;1210;MUSLOS QUALITY;530;85;9400;4982
9405;1;28656310000001;51;2014-12-14 00:00:00;1214;PECHUGA QUALITY;660;87;9900;6534
9406;1;28656290000001;51;2014-12-14 00:00:00;1214;MUSLOS QUALITY;775;85;9400;7285
9407;1;28656320000001;51;2014-12-14 00:00:00;1234;ALAS;2360;88;3400;8024
9408;1;28656310000001;51;2014-12-14 00:00:00;1312;PECHUGA QUALITY;2295;87;9900;22721
9409;1;28656170000001;51;2014-12-14 00:00:00;1317;PIERNA DE CERDO;505;71;12200;6161
9410;1;28655910000001;51;2014-12-14 00:00:00;1341;PUNTA ESPALDILLA;505;26;12500;6313
9411;1;28655910000001;51;2014-12-14 00:00:00;1343;PUNTA ESPALDILLA;465;26;12500;5813
9412;1;28656830000001;51;2014-12-14 00:00:00;1348;ENTREMUSLOS QUALITY;455;89;8900;4050
9413;1;28656320000001;51;2014-12-14 00:00:00;1348;ALAS;980;88;3400;3332
9414;1;28656290000001;51;2014-12-14 00:00:00;1354;MUSLOS QUALITY;480;85;9400;4512
9415;1;28656290000001;51;2014-12-14 00:00:00;1412;MUSLOS QUALITY;590;85;9400;5546
9416;1;28656830000001;51;2014-12-14 00:00:00;1419;ENTREMUSLOS QUALITY;980;89;8900;8722
9417;1;28656290000001;51;2014-12-14 00:00:00;1449;MUSLOS QUALITY;850;85;9400;7990
9418;1;28656830000001;51;2014-12-14 00:00:00;1508;ENTREMUSLOS QUALITY;595;89;8900;5296
9419;1;28656830000001;51;2014-12-14 00:00:00;1510;ENTREMUSLOS QUALITY;180;89;8900;1602
9420;1;28656290000001;51;2014-12-14 00:00:00;1512;MUSLOS QUALITY;585;85;9400;5499
9421;1;28656320000001;51;2014-12-14 00:00:00;1532;ALAS;1055;88;3400;3587
9422;1;28656310000001;51;2014-12-14 00:00:00;1534;PECHUGA QUALITY;750;87;9900;7425
9423;1;28655700000001;51;2014-12-14 00:00:00;1639;POSTA;270;5;13900;3753
9424;1;28656830000001;51;2014-12-14 00:00:00;1643;ENTREMUSLOS QUALITY;1070;89;8900;9523
9425;1;28656290000001;51;2014-12-14 00:00:00;1646;MUSLOS QUALITY;505;85;9400;4747
9426;1;28656310000001;51;2014-12-14 00:00:00;1704;PECHUGA QUALITY;1385;87;9900;13712
9427;1;28656320000001;51;2014-12-14 00:00:00;1710;ALAS;1095;88;3400;3723
9428;1;28656170000001;51;2014-12-14 00:00:00;1714;PIERNA DE CERDO;1510;71;12200;18422
9429;1;28656310000001;51;2014-12-14 00:00:00;1714;PECHUGA QUALITY;720;87;9900;7128
9430;1;28656310000001;51;2014-12-14 00:00:00;1719;PECHUGA QUALITY;1470;87;9900;14553
9431;1;28656310000001;51;2014-12-14 00:00:00;1731;PECHUGA QUALITY;760;87;9900;7524
9432;1;28656830000001;51;2014-12-14 00:00:00;1810;ENTREMUSLOS QUALITY;730;89;8900;6497
9433;1;28656310000001;51;2014-12-14 00:00:00;1814;PECHUGA QUALITY;750;87;9900;7425
9434;1;28656310000001;51;2014-12-14 00:00:00;1816;PECHUGA QUALITY;640;87;9900;6336
9435;1;28656320000001;51;2014-12-14 00:00:00;1817;ALAS;770;88;3400;2618
9436;1;28656290000001;51;2014-12-14 00:00:00;1818;MUSLOS QUALITY;565;85;9400;5311
9437;1;28655830000001;51;2014-12-14 00:00:00;1823;SOBREBARRIGA GRUESA;1095;18;10200;11169
9438;1;28656320000001;51;2014-12-14 00:00:00;1831;ALAS;1780;88;3400;6052
9439;1;28656830000001;51;2014-12-14 00:00:00;1856;ENTREMUSLOS QUALITY;545;89;8900;4851
9440;1;28656320000001;51;2014-12-14 00:00:00;1857;ALAS;455;88;3400;1547
9441;1;28656290000001;51;2014-12-14 00:00:00;1932;MUSLOS QUALITY;1145;85;9400;10763
9442;1;28656830000001;51;2014-12-14 00:00:00;1933;ENTREMUSLOS QUALITY;820;89;8900;7298
9443;1;28656320000001;51;2014-12-14 00:00:00;1939;ALAS;490;88;3400;1666
9444;1;28656310000001;51;2014-12-14 00:00:00;2037;PECHUGA QUALITY;635;87;9900;6287
9445;1;28656310000001;51;2014-12-15 00:00:00;1144;PECHUGA QUALITY;685;87;9900;6782
9446;1;28656290000001;51;2014-12-15 00:00:00;1144;MUSLOS QUALITY;335;85;9400;3149
9447;1;28656290000001;51;2014-12-15 00:00:00;1228;MUSLOS QUALITY;1260;85;9400;11844
9448;1;28656830000001;51;2014-12-15 00:00:00;1230;ENTREMUSLOS QUALITY;1145;89;8900;10191
9449;1;28656320000001;51;2014-12-15 00:00:00;1321;ALAS;1550;88;3400;5270
9450;1;28656310000001;51;2014-12-15 00:00:00;1330;PECHUGA QUALITY;1445;87;9900;14306
9451;1;28656170000001;51;2014-12-15 00:00:00;1454;PIERNA DE CERDO;740;71;12200;9028
9452;1;28656830000001;51;2014-12-15 00:00:00;1705;ENTREMUSLOS QUALITY;510;89;8900;4539
9453;1;28656830000001;51;2014-12-15 00:00:00;1706;ENTREMUSLOS QUALITY;990;89;8900;8811
9454;1;28656830000001;51;2014-12-15 00:00:00;1707;ENTREMUSLOS QUALITY;635;89;8900;5652
9455;1;28656320000001;51;2014-12-15 00:00:00;1708;ALAS;1955;88;3400;6647
9456;1;28656200000001;51;2014-12-15 00:00:00;1709;TOCINO CARNE;490;74;12300;6027
9457;1;28656830000001;51;2014-12-15 00:00:00;1715;ENTREMUSLOS QUALITY;735;89;8900;6542
9458;1;28656320000001;51;2014-12-15 00:00:00;1715;ALAS;505;88;3400;1717
9459;1;28656310000001;51;2014-12-15 00:00:00;1729;PECHUGA QUALITY;720;87;9900;7128
9460;1;28656290000001;51;2014-12-15 00:00:00;1730;MUSLOS QUALITY;750;85;9400;7050
9461;1;28656200000001;51;2014-12-15 00:00:00;1917;TOCINO CARNE;530;74;12300;6519
9462;1;28656310000001;51;2014-12-15 00:00:00;1919;PECHUGA QUALITY;745;87;9900;7376
9463;1;28656310000001;51;2014-12-15 00:00:00;1937;PECHUGA QUALITY;785;87;9900;7772
9464;1;28656320000001;51;2014-12-15 00:00:00;1942;ALAS;1145;88;3400;3893
9465;1;28656290000001;51;2014-12-15 00:00:00;1943;MUSLOS QUALITY;550;85;9400;5170
9466;1;28656830000001;51;2014-12-15 00:00:00;1944;ENTREMUSLOS QUALITY;650;89;8900;5785
9467;1;28656290000001;51;2014-12-15 00:00:00;1952;MUSLOS QUALITY;1615;85;9400;15181
9468;1;28656310000001;51;2014-12-15 00:00:00;2001;PECHUGA QUALITY;1375;87;9900;13613
9469;1;28656290000001;51;2014-12-15 00:00:00;2001;MUSLOS QUALITY;2425;85;9400;22795
9470;1;28656320000001;51;2014-12-15 00:00:00;2008;ALAS;1450;88;3400;4930
9471;1;28656320000001;51;2014-12-15 00:00:00;2010;ALAS;415;88;3400;1411
9472;1;28656310000001;51;2014-12-15 00:00:00;2011;PECHUGA QUALITY;1270;87;9900;12573
9473;1;28656320000001;51;2014-12-15 00:00:00;2011;ALAS;1210;88;3400;4114
9474;1;28656170000001;51;2014-12-16 00:00:00;912;PIERNA DE CERDO;1085;71;12200;13237
9475;1;28656310000001;51;2014-12-16 00:00:00;938;PECHUGA QUALITY;1355;87;9900;13415
9476;1;28656310000001;51;2014-12-16 00:00:00;1029;PECHUGA QUALITY;705;87;9900;6980
9477;1;28656830000001;51;2014-12-16 00:00:00;1029;ENTREMUSLOS QUALITY;620;89;8900;5518
9478;1;28656320000001;51;2014-12-16 00:00:00;1030;ALAS;920;88;3400;3128
9479;1;28000020000001;52;2014-08-09 00:00:00;1456;SOLOMO REDONDO;540;2;18500;9990
9480;1;28000710000001;52;2014-08-09 00:00:00;1525;PIERNA DE CERDO;515;71;12200;6283
9481;1;28000020000001;52;2014-08-09 00:00:00;1544;SOLOMO REDONDO;1535;2;18500;28398
9482;1;28000020000001;52;2014-08-09 00:00:00;1545;SOLOMO REDONDO;2030;2;18500;37555
9483;1;28000020000001;52;2014-08-09 00:00:00;1545;SOLOMO REDONDO;2030;2;18500;37555
9484;1;28000860000001;52;2014-08-09 00:00:00;1626;PERNIL QUALITY;1885;86;5400;10179
9485;1;28000890000001;52;2014-08-09 00:00:00;1626;ALAS QUALITY;1885;89;6500;12253
9486;1;28000710000001;52;2014-08-09 00:00:00;1636;PIERNA DE CERDO;760;71;12200;9272
9487;1;28000070000001;52;2014-08-09 00:00:00;1636;HUEVO DE ALDANA;2145;7;13900;29816
9488;1;28000790000001;52;2014-08-09 00:00:00;1637;PEZUNA CARNUDA;965;79;6200;5983
9489;1;28000740000001;52;2014-08-09 00:00:00;1650;TOCINO CARNE;1075;74;10700;11503
9490;1;28000020000001;52;2014-08-09 00:00:00;1702;SOLOMO REDONDO;515;2;18500;9528
9491;1;28000710000001;52;2014-08-09 00:00:00;1707;PIERNA DE CERDO;485;71;12200;5917
9492;1;28000710000001;52;2014-08-09 00:00:00;1707;PIERNA DE CERDO;485;71;12200;5917
9493;1;28000740000001;52;2014-08-09 00:00:00;1708;TOCINO CARNE;540;74;10700;5778
9494;1;28000040000001;52;2014-08-09 00:00:00;1718;TABLA;525;4;13900;7298
9495;1;28000040000001;52;2014-08-09 00:00:00;1718;TABLA;525;4;13900;7298
9496;1;28000040000001;52;2014-08-09 00:00:00;1718;TABLA;525;4;13900;7298
9497;1;28000040000001;52;2014-08-09 00:00:00;1719;TABLA;170;4;13900;2363
9498;1;28000710000001;52;2014-08-09 00:00:00;1726;PIERNA DE CERDO;525;71;12200;6405
9499;1;28000710000001;52;2014-08-09 00:00:00;1726;PIERNA DE CERDO;525;71;12200;6405
9500;1;28000070000001;52;2014-08-09 00:00:00;1747;HUEVO DE ALDANA;505;7;13900;7020
9501;1;28000070000001;52;2014-08-09 00:00:00;1747;HUEVO DE ALDANA;505;7;13900;7020
9502;1;28000230000001;52;2014-08-09 00:00:00;1748;TRESTELAS;1115;23;6800;7582
9503;1;28000720000001;52;2014-08-09 00:00:00;1749;PIERNA ECONOMICA;995;72;11200;11144
9504;1;28000230000001;52;2014-08-09 00:00:00;1754;TRESTELAS;1020;23;6800;6936
9505;1;28000180000001;52;2014-08-09 00:00:00;1831;SOBREBARRIGA GRUESA;1080;18;10200;11016
9506;1;28000730000001;52;2014-08-09 00:00:00;1836;COSTILLA DE CERDO;2720;73;12700;34544
9507;1;28000740000001;52;2014-08-09 00:00:00;1838;TOCINO CARNE;2030;74;10700;21721
9508;1;28000260000001;52;2014-08-09 00:00:00;1845;PUNTA ESPALDILLA;1470;26;12500;18375
9509;1;28000050000001;52;2014-08-09 00:00:00;1846;POSTA;2285;5;13900;31762
9510;1;28000030000001;52;2014-08-09 00:00:00;1853;PUNTA DE ANCA;1675;3;20100;33668
9511;1;28000030000001;52;2014-08-09 00:00:00;1853;PUNTA DE ANCA;1675;3;20100;33668
9512;1;28000740000001;52;2014-08-09 00:00:00;1859;TOCINO CARNE;1475;74;10700;15783
9513;1;28000730000001;52;2014-08-09 00:00:00;1900;COSTILLA DE CERDO;970;73;12700;12319
9514;1;28000020000001;52;2014-08-09 00:00:00;1905;SOLOMO REDONDO;1515;2;18500;28028
9515;1;28000070000001;52;2014-08-09 00:00:00;1912;HUEVO DE ALDANA;970;7;13900;13483
9516;1;28000040000001;52;2014-08-09 00:00:00;1914;TABLA;1035;4;13900;14387
9517;1;28000870000001;52;2014-08-09 00:00:00;1915;PECHUGA QUALITY;870;87;8800;7656
9518;1;28000260000001;52;2014-08-09 00:00:00;1932;PUNTA ESPALDILLA;595;26;12500;7438
9519;1;28000710000001;52;2014-08-09 00:00:00;1935;PIERNA DE CERDO;505;71;12200;6161
9520;1;28000080000001;52;2014-08-09 00:00:00;1944;SOLOMO EXTRANJERO;985;8;13900;13692
9521;1;28000080000001;52;2014-08-09 00:00:00;1945;SOLOMO EXTRANJERO;500;8;13900;6950
9522;1;28000710000001;52;2014-08-09 00:00:00;1947;PIERNA DE CERDO;545;71;12200;6649
9523;1;28000710000001;52;2014-08-09 00:00:00;1948;PIERNA DE CERDO;545;71;12200;6649
9524;1;28000280000001;52;2014-08-09 00:00:00;1949;COPETE;650;28;8700;5655
9525;1;28000860000001;52;2014-08-09 00:00:00;1959;PERNIL QUALITY;1210;86;5400;6534
9526;1;28000150000001;52;2014-08-09 00:00:00;2000;MORRILLO;500;15;10100;5050
9527;1;28000710000001;52;2014-08-09 00:00:00;2002;PIERNA DE CERDO;500;71;12200;6100
9528;1;28000710000001;52;2014-08-09 00:00:00;2003;PIERNA DE CERDO;2920;71;12200;35624
9529;1;28000700000001;52;2014-08-09 00:00:00;2010;CAÑON;515;70;14700;7571
9530;1;28000150000001;52;2014-08-09 00:00:00;2018;MORRILLO;2045;15;10100;20655
9531;1;28000790000001;52;2014-08-09 00:00:00;2020;PEZUNA CARNUDA;2750;79;6200;17050
9532;1;28000090000001;52;2014-08-09 00:00:00;2024;PALETERO;1600;9;12500;20000
9533;1;28000030000001;52;2014-08-09 00:00:00;2036;PUNTA DE ANCA;930;3;20100;18693
9534;1;28000720000001;52;2014-08-09 00:00:00;2042;PIERNA ECONOMICA;555;72;11200;6216
9535;1;28000730000001;52;2014-08-10 00:00:00;856;COSTILLA DE CERDO;865;73;12700;10986
9536;1;28000730000001;52;2014-08-10 00:00:00;856;COSTILLA DE CERDO;865;73;12700;10986
9537;1;28000710000001;52;2014-08-10 00:00:00;859;PIERNA DE CERDO;510;71;12200;6222
9538;1;28000040000001;52;2014-08-10 00:00:00;902;TABLA;985;4;13900;13692
9539;1;28000190000001;52;2014-08-10 00:00:00;906;TABLEADO GRUESO;515;19;11600;5974
9540;1;28000180000001;52;2014-08-10 00:00:00;907;SOBREBARRIGA GRUESA;520;18;10200;5304
9541;1;28000240000001;52;2014-08-10 00:00:00;911;TAPA DE COSTILLA;1045;24;8700;9092
9542;1;28000040000001;52;2014-08-10 00:00:00;913;TABLA;1525;4;13900;21198
9543;1;28000740000001;52;2014-08-10 00:00:00;918;TOCINO CARNE;995;74;10700;10647
9544;1;28000080000001;52;2014-08-10 00:00:00;944;SOLOMO EXTRANJERO;4220;8;13900;58658
9545;1;28000080000001;52;2014-08-10 00:00:00;944;SOLOMO EXTRANJERO;4225;8;13900;58728
9546;1;28000450000001;52;2014-08-10 00:00:00;959;COSTILLA DE RES;400;45;6900;2760
9547;1;28000170000001;52;2014-08-10 00:00:00;1007;SOBREBARRIGA DELGADA;750;17;11800;8850
9548;1;28000240000001;52;2014-08-10 00:00:00;1007;TAPA DE COSTILLA;850;24;8700;7395
9549;1;28000070000001;52;2014-08-10 00:00:00;1028;HUEVO DE ALDANA;725;7;13900;10078
9550;1;28000710000001;52;2014-08-10 00:00:00;1030;PIERNA DE CERDO;550;71;12200;6710
9551;1;28000710000001;52;2014-08-10 00:00:00;1042;PIERNA DE CERDO;495;71;12200;6039
9552;1;28000740000001;52;2014-08-10 00:00:00;1050;TOCINO CARNE;755;74;10700;8079
9553;1;28000450000001;52;2014-08-10 00:00:00;1057;COSTILLA DE RES;475;45;6900;3278
9554;1;28000360000001;52;2014-08-10 00:00:00;1057;COLA;460;36;6800;3128
9555;1;28000050000001;52;2014-08-10 00:00:00;1058;POSTA;525;5;13900;7298
9556;1;28000050000001;52;2014-08-10 00:00:00;1059;POSTA;515;5;13900;7159
9557;1;28000050000001;52;2014-08-10 00:00:00;1101;POSTA;590;5;13900;8201
9558;1;28000710000001;52;2014-08-10 00:00:00;1104;PIERNA DE CERDO;455;71;12200;5551
9559;1;28000040000001;52;2014-08-10 00:00:00;1106;TABLA;455;4;13900;6325
9560;0;28000710000001;52;2014-08-10 00:00:00;1113;PIERNA DE CERDO;0;71;0;0
9561;1;28000050000001;52;2014-08-10 00:00:00;1133;POSTA;700;5;13900;9730
9562;1;28000080000001;52;2014-08-10 00:00:00;1140;SOLOMO EXTRANJERO;2575;8;13900;35793
9563;1;28000710000001;52;2014-08-10 00:00:00;1147;PIERNA DE CERDO;590;71;12200;7198
9564;1;28000730000001;52;2014-08-10 00:00:00;1148;COSTILLA DE CERDO;660;73;12700;8382
9565;1;28000040000001;52;2014-08-10 00:00:00;1152;TABLA;1010;4;13900;14039
9566;1;28000720000001;52;2014-08-10 00:00:00;1154;PIERNA ECONOMICA;945;72;11200;10584
9567;1;28000150000001;52;2014-08-10 00:00:00;1212;MORRILLO;1515;15;10100;15302
9568;1;28000360000001;52;2014-08-10 00:00:00;1216;COLA;1045;36;6800;7106
9569;1;28000860000001;52;2014-08-10 00:00:00;1218;PERNIL QUALITY;2635;86;5400;14229
9570;1;28000260000001;52;2014-08-10 00:00:00;1222;PUNTA ESPALDILLA;415;26;12500;5188
9571;1;28000710000001;52;2014-08-10 00:00:00;1224;PIERNA DE CERDO;1160;71;12200;14152
9572;1;28000080000001;52;2014-08-10 00:00:00;1241;SOLOMO EXTRANJERO;985;8;13900;13692
